File Name,Refactoring Operations
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTTermFor.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTTermEta.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTTermDo.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTTermBlock.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTTermAssign.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTTermAscribe.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTTermApplyUnary.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTTermApplyType.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTTermApplyInfix.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTTermApply.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTTermAnnotate.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTTemplate.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTSource.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTSelf.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTQuasi.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTPkgObject.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTPkg.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTPatXml.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTPatWildcard.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTPatVar.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTPatTyped.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTPatTuple.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTPatSeqWildcard.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTPatInterpolate.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTPatExtractInfix.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTPatExtract.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTPatBind.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTPatAlternative.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTNameIndeterminate.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTNameAnonymous.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModVarParam.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModValParam.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModSealed.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModProtected.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModPrivate.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModOverride.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModLazy.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModInline.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModImplicit.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModFinal.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModCovariant.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModContravariant.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModCase.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModAnnot.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTModAbstract.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTLitUnit.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTLitSymbol.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTLitString.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTLitShort.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTLitNull.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTLitLong.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTLitInt.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTLitFloat.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTLitDouble.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTLitChar.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTLitByte.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTLitBoolean.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTInit.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTImporter.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTImporteeWildcard.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTImporteeUnimport.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTImporteeRename.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTImporteeName.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTImport.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTEnumeratorVal.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTEnumeratorGuard.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTEnumeratorGenerator.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTDefnVar.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTDefnVal.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTDefnType.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTDefnTrait.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTDefnObject.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTDefnMacro.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTDefnDef.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTDefnClass.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTDeclVar.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTDeclVal.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTDeclType.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTDeclDef.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTCtorSecondary.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTCtorPrimary.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/nodes/ASTCase.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ast/ASTSourceNode.java,1
pmd-scala/src/main/java/net/sourceforge/pmd/lang/scala/ScalaParser.java,1
pmd-plsql/src/test/java/net/sourceforge/pmd/lang/plsql/ast/PLSQLParserTest.java,1
pmd-plsql/src/test/java/net/sourceforge/pmd/lang/plsql/ast/JoinClauseTest.java,1
pmd-plsql/src/main/java/net/sourceforge/pmd/lang/plsql/rule/AbstractPLSQLRule.java,1
pmd-plsql/src/main/java/net/sourceforge/pmd/lang/plsql/ast/PLSQLNode.java,1
pmd-plsql/src/main/java/net/sourceforge/pmd/lang/plsql/ast/AbstractPLSQLNode.java,1
pmd-modelica/src/main/java/net/sourceforge/pmd/lang/modelica/ast/ModelicaParserVisitorAdapter.java,1
pmd-modelica/src/main/java/net/sourceforge/pmd/lang/modelica/ast/ModelicaNode.java,1
pmd-jsp/src/main/java/net/sourceforge/pmd/lang/jsp/ast/JspNode.java,1
pmd-jsp/src/main/java/net/sourceforge/pmd/lang/jsp/ast/AbstractJspNode.java,1
pmd-jsp/src/main/java/net/sourceforge/pmd/lang/jsp/ast/ASTDoctypeExternalId.java,1
pmd-java/src/test/resources/net/sourceforge/pmd/lang/java/ast/jdkversiontests/java12/SwitchRules.java,1
pmd-java/src/test/resources/net/sourceforge/pmd/lang/java/ast/jdkversiontests/java12/SwitchExpressions.java,1
pmd-java/src/test/resources/net/sourceforge/pmd/lang/java/ast/jdkversiontests/java12/MultipleCaseLabels.java,1
pmd-java/src/test/resources/net/sourceforge/pmd/ast/ParserCornerCases17.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/symboltable/VariableNameDeclarationTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/symboltable/ScopeCreationVisitorTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/symboltable/ScopeAndDeclarationFinderTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/symboltable/NameOccurrencesTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/symboltable/MethodScopeTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/symboltable/MethodNameDeclarationTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/symboltable/LocalScopeTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/symboltable/ClassScopeTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/symboltable/AcceptanceTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/rule/errorprone/InvalidSlf4jMessageFormatTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/rule/design/DoubleBraceInitializationTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/rule/codestyle/ArrayInitializationVerbosenessTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/rule/codestyle/ArrayInitializationVerbosenessRuleTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/rule/codestyle/ArrayDeclarationVerbosenessRuleTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/rule/XPathRuleTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/rule/JavaRuleViolationTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/multifile/PackageStatsTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/multifile/JavaMultifileVisitorTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/metrics/SignatureTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/metrics/SigMaskTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/metrics/ProjectMemoizerTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/dfa/StatementAndBraceFinderTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/dfa/GeneralFiddlingTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/dfa/AcceptanceTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/EncodingTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ClassDeclTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTVariableDeclaratorIdTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTThrowStatementTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTPackageDeclarationTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTModuleDeclarationTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTLocalVariableDeclarationTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTInitializerTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTFormalParameterTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTFieldDeclarationTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTAnnotationTest.java,1
pmd-java/src/test/java/net/sourceforge/pmd/LanguageVersionTest.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinitionSimple.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/typeresolution/TypeHelper.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/rule/errorprone/InvalidSlf4jMessageFormatRule.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/rule/errorprone/InvalidLogMessageFormatRule.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/rule/codestyle/ArrayDeclarationVerbosenessRule.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/rule/JavaRuleViolation.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/rule/AbstractJavaRule.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/metrics/JavaMetricsProvider.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/ast/JavaParserVisitorDecorator.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/ast/JavaParserDecoratedVisitor.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/ast/JavaNode.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/ast/AbstractJavaNode.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/ast/ASTSingleMemberAnnotation.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/ast/ASTRecordComponents.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/ast/ASTRecordComponent.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/ast/ASTNormalAnnotation.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/ast/ASTMemberValuePair.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/ast/ASTMarkerAnnotation.java,1
pmd-java/src/main/java/net/sourceforge/pmd/lang/java/AbstractJavaHandler.java,1
pmd-groovy/src/main/java/net/sourceforge/pmd/cpd/GroovyTokenizer.java,1
pmd-doc/src/main/java/net/sourceforge/pmd/docs/DeadLinksChecker.java,1
pmd-dist/src/test/resources/sample-source/JumbledIncrementer.java,1
pmd-cpp/src/test/java/net/sourceforge/pmd/cpd/CPPTokenizerTest.java,1
pmd-core/src/test/java/net/sourceforge/pmd/renderers/HTMLRendererTest.java,1
pmd-core/src/test/java/net/sourceforge/pmd/renderers/AbstractRendererTst.java,1
pmd-core/src/test/java/net/sourceforge/pmd/lang/rule/xpath/JaxenXPathRuleQueryTest.java,1
pmd-core/src/test/java/net/sourceforge/pmd/lang/ast/AbstractNodeTest.java,1
pmd-core/src/main/java/net/sourceforge/pmd/util/datasource/ZipDataSource.java,1
pmd-core/src/main/java/net/sourceforge/pmd/util/datasource/ReaderDataSource.java,1
pmd-core/src/main/java/net/sourceforge/pmd/renderers/AbstractRenderer.java,1
pmd-core/src/main/java/net/sourceforge/pmd/processor/AbstractPMDProcessor.java,1
pmd-core/src/main/java/net/sourceforge/pmd/lang/rule/xpath/internal/Visitor.java,1
pmd-core/src/main/java/net/sourceforge/pmd/lang/metrics/internal/AbstractLanguageMetricsProvider.java,1
pmd-core/src/main/java/net/sourceforge/pmd/lang/metrics/ParameterizedMetricKey.java,1
pmd-core/src/main/java/net/sourceforge/pmd/lang/ast/xpath/internal/DeprecatedAttrLogger.java,1
pmd-core/src/main/java/net/sourceforge/pmd/lang/ast/impl/javacc/AbstractJjtreeNode.java,1
pmd-core/src/main/java/net/sourceforge/pmd/lang/ast/Node.java,1
pmd-core/src/main/java/net/sourceforge/pmd/cpd/token/internal/BaseTokenFilter.java,1
pmd-core/src/main/java/net/sourceforge/pmd/cache/CachedRuleMapper.java,1
pmd-core/src/main/java/net/sourceforge/pmd/RuleSetFactory.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/rule/security/ApexCSRFTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/rule/codestyle/LocalVariableRegexNamingConventionsTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/rule/codestyle/FormalParameterRegexNamingConventionsTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/rule/codestyle/FieldRegexNamingConventionsTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/rule/codestyle/ClassRegexNamingConventionsTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/multifile/ApexMultifileVisitorTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/metrics/ApexProjectMirrorTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/ast/ApexQualifiedNameTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/ast/ApexParserXPathTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/ast/ApexParserTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/ast/ApexCompilerSoqlTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/ast/ASTUserInterfaceTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/ast/ASTUserEnumTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/ast/ASTSoqlExpressionTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/ast/ASTNewKeyValueObjectExpressionTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/ast/ASTMethodTest.java,1
pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/ast/ASTFieldTest.java,1
pmd-apex/src/main/java/net/sourceforge/pmd/lang/apex/rule/security/ApexOpenRedirectRule.java,1
pmd-apex/src/main/java/net/sourceforge/pmd/lang/apex/rule/security/ApexCSRFRule.java,1
pmd-apex/src/main/java/net/sourceforge/pmd/lang/apex/rule/security/ApexBadCryptoRule.java,1
pmd-apex/src/main/java/net/sourceforge/pmd/lang/apex/rule/errorprone/AvoidNonExistentAnnotationsRule.java,1
pmd-apex/src/main/java/net/sourceforge/pmd/lang/apex/rule/design/ExcessiveNodeCountRule.java,1
pmd-apex/src/main/java/net/sourceforge/pmd/lang/apex/rule/design/ExcessiveLengthRule.java,1
pmd-apex/src/main/java/net/sourceforge/pmd/lang/apex/metrics/ApexMetricsProvider.java,1
pmd-apex/src/main/java/net/sourceforge/pmd/lang/apex/ast/ApexQualifiedName.java,1
pmd-apex/src/main/java/net/sourceforge/pmd/lang/apex/ast/ASTFormalComment.java,1
pmd-apex/src/main/java/net/sourceforge/pmd/lang/apex/ApexHandler.java,1
