"FileName","TargetCommitFreq"
"RELEASENOTES_md","139"
"extensions.mediasession.src.main.java.com.google.android.exoplayer2.ext.mediasession.MediaSessionConnector_java","16"
"library.core.src.main.java.com.google.android.exoplayer2.audio.MediaCodecAudioRenderer_java","13"
"library.core.src.main.java.com.google.android.exoplayer2.mediacodec.MediaCodecRenderer_java","13"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.HlsSampleStreamWrapper_java","13"
"library.core.src.main.java.com.google.android.exoplayer2.audio.DefaultAudioSink_java","10"
"library.core.src.main.java.com.google.android.exoplayer2.offline.DownloadService_java","10"
"library.core.src.test.java.com.google.android.exoplayer2.source.SampleQueueTest_java","9"
"library.core.src.main.java.com.google.android.exoplayer2.source.SampleQueue_java","9"
"library.core.src.main.java.com.google.android.exoplayer2.source.ProgressiveMediaPeriod_java","8"
"extensions.ima.src.main.java.com.google.android.exoplayer2.ext.ima.ImaAdsLoader_java","8"
"library.core.src.main.java.com.google.android.exoplayer2.audio.SonicAudioProcessor_java","8"
"library.core.src.main.java.com.google.android.exoplayer2.ExoPlayerImplInternal_java","7"
"library.ui.src.main.java.com.google.android.exoplayer2.ui.PlayerNotificationManager_java","7"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.HlsMediaPeriod_java","7"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.HlsChunkSource_java","6"
"library.core.src.main.java.com.google.android.exoplayer2.video.MediaCodecVideoRenderer_java","6"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.DefaultDashChunkSource_java","6"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DefaultDrmSessionManager_java","6"
"extensions.gvr.src.main.java.com.google.android.exoplayer2.ext.gvr.GvrAudioProcessor_java","6"
"library.core.src.main.java.com.google.android.exoplayer2.audio.TeeAudioProcessor_java","6"
"library.core.src.main.java.com.google.android.exoplayer2.audio.BaseAudioProcessor_java","6"
"library.core.src.main.java.com.google.android.exoplayer2.audio.ChannelMappingAudioProcessor_java","6"
"library.core.src.main.java.com.google.android.exoplayer2.audio.SilenceSkippingAudioProcessor_java","6"
"library.core.src.main.java.com.google.android.exoplayer2.audio.TrimmingAudioProcessor_java","6"
"library.core.src.main.java.com.google.android.exoplayer2.audio.AudioProcessor_java","6"
"library.core.src.main.java.com.google.android.exoplayer2.mediacodec.MediaCodecUtil_java","5"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.HlsMediaChunk_java","5"
"extensions.cast.src.main.java.com.google.android.exoplayer2.ext.cast.CastPlayer_java","5"
"library.core.src.main.java.com.google.android.exoplayer2.SimpleExoPlayer_java","5"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp4.AtomParsers_java","5"
"library.core.src.main.java.com.google.android.exoplayer2.audio.SimpleDecoderAudioRenderer_java","5"
"library.smoothstreaming.src.main.java.com.google.android.exoplayer2.source.smoothstreaming.DefaultSsChunkSource_java","5"
"library.core.src.main.java.com.google.android.exoplayer2.drm.OfflineLicenseHelper_java","5"
"library.hls.src.test.java.com.google.android.exoplayer2.source.hls.HlsMediaPeriodTest_java","5"
"library.core.src.main.java.com.google.android.exoplayer2.Player_java","5"
"library.core.src.test.java.com.google.android.exoplayer2.ExoPlayerTest_java","4"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.HlsMediaSource_java","4"
"library.core.src.main.java.com.google.android.exoplayer2.util.Util_java","4"
"library.ui.src.main.java.com.google.android.exoplayer2.ui.PlayerView_java","4"
"library.core.src.main.java.com.google.android.exoplayer2.trackselection.DefaultTrackSelector_java","4"
"library.core.src.test.java.com.google.android.exoplayer2.trackselection.DefaultTrackSelectorTest_java","4"
"library.core.src.test.java.com.google.android.exoplayer2.util.UtilTest_java","4"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp3.Mp3Extractor_java","4"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mkv.MatroskaExtractor_java","4"
"library.core.src.test.java.com.google.android.exoplayer2.metadata.icy.IcyDecoderTest_java","4"
"library.hls.src.test.java.com.google.android.exoplayer2.source.hls.playlist.HlsMasterPlaylistParserTest_java","4"
"library.core.src.test.java.com.google.android.exoplayer2.AudioFocusManagerTest_java","4"
"library.core.src.main.java.com.google.android.exoplayer2.text.subrip.SubripDecoder_java","4"
"library.core.src.main.java.com.google.android.exoplayer2.AudioFocusManager_java","4"
"library.core.src.main.java.com.google.android.exoplayer2.metadata.icy.IcyDecoder_java","4"
"library.core.src.main.java.com.google.android.exoplayer2.audio.ResamplingAudioProcessor_java","4"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.playlist.HlsMasterPlaylist_java","4"
"library.core.src.test.java.com.google.android.exoplayer2.audio.SilenceSkippingAudioProcessorTest_java","4"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.playlist.HlsPlaylistParser_java","4"
"library.core.src.main.java.com.google.android.exoplayer2.ExoPlayerImpl_java","4"
"library.core.src.test.java.com.google.android.exoplayer2.text.subrip.SubripDecoderTest_java","4"
"library.core.src.main.java.com.google.android.exoplayer2.audio.FloatResamplingAudioProcessor_java","4"
"extensions.jobdispatcher.src.main.java.com.google.android.exoplayer2.ext.jobdispatcher.JobDispatcherScheduler_java","3"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.wav.WavExtractor_java","3"
"playbacktests.src.androidTest.java.com.google.android.exoplayer2.playbacktests.gts.DashTestRunner_java","3"
"library.core.src.main.java.com.google.android.exoplayer2.mediacodec.MediaCodecInfo_java","3"
"library.core.src.main.java.com.google.android.exoplayer2.mediacodec.MediaCodecSelector_java","3"
"library.ui.src.main.java.com.google.android.exoplayer2.ui.PlayerControlView_java","3"
"extensions.mediasession.src.main.java.com.google.android.exoplayer2.ext.mediasession.TimelineQueueNavigator_java","3"
"library.core.src.main.java.com.google.android.exoplayer2.source.chunk.ChunkSampleStream_java","3"
"library.core.src.main.java.com.google.android.exoplayer2.drm.FrameworkMediaDrm_java","3"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DefaultDrmSession_java","3"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.playlist.DefaultHlsPlaylistTracker_java","3"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.offline.HlsDownloader_java","3"
"playbacktests.src.androidTest.java.com.google.android.exoplayer2.playbacktests.gts.EnumerateDecodersTest_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.analytics.AnalyticsCollector_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DrmSessionManager_java","2"
"library.core.src.test.assets.mp3.play-trimmed_mp3_2_dump","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_shuffle_on_xml","2"
"library.ui.src.main.res.values.styles_xml","2"
"library.core.src.main.java.com.google.android.exoplayer2.upstream.cache.CacheDataSource_java","2"
"demos.main.src.main.assets.media_exolist_json","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.flv.ScriptTagPayloadReader_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.trackselection.AdaptiveTrackSelection_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.flv.AudioTagPayloadReader_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.drm.ExoMediaDrm_java","2"
"library.core.src.test.assets.ts.sample_cbs_truncated_adts_2_dump","2"
"library.core.src.main.java.com.google.android.exoplayer2.MediaPeriodHolder_java","2"
"library.core.src.test.assets.mp3.play-trimmed_mp3_0_dump","2"
"library.core.src.main.java.com.google.android.exoplayer2.BasePlayer_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.source.SilenceMediaSource_java","2"
"library.ui.src.main.java.com.google.android.exoplayer2.ui.SubtitlePainter_java","2"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.DashChunkSource_java","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_fullscreen_enter_xml","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_repeat_all_xml","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp4.Sniffer_java","2"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.playlist.HlsPlaylistTracker_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.upstream.cache.CacheUtil_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.analytics.PlaybackStatsListener_java","2"
"library.core.src.test.java.com.google.android.exoplayer2.analytics.PlaybackStatsListenerTest_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.text.ttml.TtmlNode_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.text.ssa.SsaDecoder_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.flv.TagPayloadReader_java","2"
"extensions.ima.build_gradle","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.MpegAudioHeader_java","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_repeat_off_xml","2"
"extensions.vp9.src.main.jni.generate_libvpx_android_configs_sh","2"
"library.core.src.test.assets.mp4.sample_mdat_too_long_mp4_1_dump","2"
"library.core.src.test.assets.mp4.sample_mdat_too_long_mp4_0_dump","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.SeekMap_java","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_shuffle_off_xml","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.ExtractorInput_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.text.cea.Cea608Decoder_java","2"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.DashMediaPeriod_java","2"
"library.core.src.test.assets.mp4.sample_mdat_too_long_mp4_2_dump","2"
"library.core.src.main.java.com.google.android.exoplayer2.text.ttml.TtmlDecoder_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.offline.Download_java","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_repeat_off_xml","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp3.MlltSeeker_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.text.dvb.DvbParser_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.audio.Ac3Util_java","2"
"extensions.opus.src.main.java.com.google.android.exoplayer2.ext.opus.OpusDecoder_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.scheduler.PlatformScheduler_java","2"
"extensions.vp9.README_md","2"
"library.core.src.main.java.com.google.android.exoplayer2.offline.DefaultDownloadIndex_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.ts.AdtsExtractor_java","2"
"library.ui.src.main.res.values.drawables_xml","2"
"library.core.src.test.assets.ts.sample_cbs_truncated_adts_0_dump","2"
"library.core.src.main.java.com.google.android.exoplayer2.text.ttml.TtmlRegion_java","2"
"library.core.src.test.assets.ts.sample_cbs_truncated_adts_unklen_dump","2"
"library.smoothstreaming.src.main.java.com.google.android.exoplayer2.source.smoothstreaming.SsMediaPeriod_java","2"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.DefaultHlsExtractorFactory_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.scheduler.Requirements_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.wav.WavHeader_java","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_shuffle_on_xml","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.flv.VideoTagPayloadReader_java","2"
"extensions.opus.src.androidTest.java.com.google.android.exoplayer2.ext.opus.OpusPlaybackTest_java","2"
"demos.main.src.main.java.com.google.android.exoplayer2.demo.DemoDownloadService_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.source.ClippingMediaPeriod_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp3.XingSeeker_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.source.MediaPeriod_java","2"
"extensions.vp9.src.main.jni.Application_mk","2"
"library.core.src.main.java.com.google.android.exoplayer2.scheduler.RequirementsWatcher_java","2"
"library.core.src.test.assets.ts.sample_cbs_truncated_adts_3_dump","2"
"library.core.src.test.assets.mp3.play-trimmed_mp3_3_dump","2"
"library.core.src.main.java.com.google.android.exoplayer2.offline.DownloadHelper_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.source.MediaSourceEventListener_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.text.ssa.SsaStyle_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.MediaPeriodQueue_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.upstream.cache.CacheFileMetadataIndex_java","2"
"library.core.src.test.assets.ts.sample_cbs_truncated_adts_1_dump","2"
"library.core.src.test.java.com.google.android.exoplayer2.upstream.cache.CacheFileMetadataIndexTest_java","2"
"library.core.src.test.java.com.google.android.exoplayer2.text.ttml.TtmlDecoderTest_java","2"
"library.core.src.test.assets.mp4.sample_mdat_too_long_mp4_3_dump","2"
"library.core.src.main.java.com.google.android.exoplayer2.util.MimeTypes_java","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_fullscreen_exit_xml","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_fullscreen_exit_xml","2"
"library.core.src.test.java.com.google.android.exoplayer2.audio.SonicAudioProcessorTest_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.flv.FlvExtractor_java","2"
"testutils_robolectric.src.main.java.com.google.android.exoplayer2.testutil.CacheAsserts_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.upstream.DataSchemeDataSource_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.wav.WavHeaderReader_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp3.Seeker_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp3.VbriSeeker_java","2"
"testdata.src.test.assets.subrip.typical_no_hours","2"
"library.core.src.main.java.com.google.android.exoplayer2.util.MediaSourceEventDispatcher_java","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_repeat_one_xml","2"
"extensions.mediasession.src.main.java.com.google.android.exoplayer2.ext.mediasession.TimelineQueueEditor_java","2"
"testutils.src.main.java.com.google.android.exoplayer2.testutil.DebugRenderersFactory_java","2"
"library.core.src.test.java.com.google.android.exoplayer2.offline.DefaultDownloadIndexTest_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.video.SimpleDecoderVideoRenderer_java","2"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.HlsExtractorFactory_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp3.ConstantBitrateSeeker_java","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_repeat_one_xml","2"
"demos.main.src.main.java.com.google.android.exoplayer2.demo.PlayerActivity_java","2"
"library.core.src.test.java.com.google.android.exoplayer2.extractor.ts.AdtsExtractorTest_java","2"
"library.core.src.test.java.com.google.android.exoplayer2.upstream.DataSchemeDataSourceTest_java","2"
"library.hls.src.main.java.com.google.android.exoplayer2.source.hls.HlsMetadataType_java","2"
"library.core.src.test.java.com.google.android.exoplayer2.offline.DownloadHelperTest_java","2"
"library.core.src.test.assets.subrip.typical_no_hours","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_fullscreen_enter_xml","2"
"library.core.src.main.java.com.google.android.exoplayer2.Playlist_java","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_controls_shuffle_off_xml","2"
"library.core.src.test.java.com.google.android.exoplayer2.extractor.mp4.Mp4ExtractorTest_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.offline.DownloadManager_java","2"
"library.core.proguard-rules_txt","2"
"library.ui.src.main.res.drawable-anydpi-v21.exo_icon_repeat_all_xml","2"
"library.core.src.main.java.com.google.android.exoplayer2.source.SampleDataQueue_java","2"
"library.smoothstreaming.src.main.java.com.google.android.exoplayer2.source.smoothstreaming.SsChunkSource_java","2"
"library.core.src.main.java.com.google.android.exoplayer2.upstream.DefaultLoadErrorHandlingPolicy_java","2"
"library.core.src.test.assets.mp3.play-trimmed_mp3_1_dump","2"
"library.common.src.main.java.com.google.android.exoplayer2.decoder.DecoderInputBuffer_java","1"
"extensions.ffmpeg.src.main.jni.build_ffmpeg_sh","1"
"extensions.ffmpeg.src.main.jni.Application_mk","1"
"library.common.src.test.java.com.google.android.exoplayer2.util.CopyOnWriteMultisetTest_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.decoder.DecoderInputBuffer_java","1"
"library.ui.src.main.java.com.google.android.exoplayer2.ui.TimeBar_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.text.webvtt.WebvttCue_java","1"
"extensions.flac.src.main.jni.Application_mk","1"
"library.core.src.test.assets.mkv.full_blocks_mkv_0_dump","1"
"library.extractor.src.test.java.com.google.android.exoplayer2.extractor.wav.WavExtractorTest_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.source.ProgressiveMediaSource_java","1"
"extensions.flac.README_md","1"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.PlayerEmsgHandler_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.source.BaseMediaSource_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.source.chunk.Chunk_java","1"
"library.extractor.src.test.java.com.google.android.exoplayer2.extractor.mp4.FragmentedMp4ExtractorTest_java","1"
"testdata.src.test.assets.subrip.typical_extra_blank_line","1"
"library.core.src.main.java.com.google.android.exoplayer2.drm.ErrorStateDrmSession_java","1"
"extensions.cast.src.main.java.com.google.android.exoplayer2.ext.cast.CastTimelineTracker_java","1"
"playbacktests.src.androidTest.java.com.google.android.exoplayer2.playbacktests.gts.DashStreamingTest_java","1"
"testutils_robolectric.src.main.java.com.google.android.exoplayer2.testutil.StubExoPlayer_java","1"
"library.common.src.main.java.com.google.android.exoplayer2.decoder.CryptoInfo_java","1"
"library.extractor.src.main.java.com.google.android.exoplayer2.extractor.wav.WavExtractor_java","1"
"testdata.src.test.assets.subrip.typical_missing_sequence","1"
"testdata.src.test.assets.subrip.typical_with_byte_order_mark","1"
"library.hls.src.test.java.com.google.android.exoplayer2.source.hls.playlist.HlsMediaPlaylistParserTest_java","1"
"library.common.src.main.java.com.google.android.exoplayer2.util.CopyOnWriteMultiset_java","1"
"testdata.src.test.assets.subrip.typical_no_hours_and_millis","1"
"library.core.src.test.assets.subrip.typical_negative_timestamps","1"
"library.core.src.main.java.com.google.android.exoplayer2.text.webvtt.WebvttCueParser_java","1"
"library.core.src.test.assets.subrip.typical_no_hours_and_millis","1"
"library.core.src.test.java.com.google.android.exoplayer2.drm.OfflineLicenseHelperTest_java","1"
"library.core.src.test.assets.subrip.typical","1"
"library.common.src.test.java.com.google.android.exoplayer2.decoder.CryptoInfoTest_java","1"
"oems_md","1"
"library.core.src.main.java.com.google.android.exoplayer2.source.MediaSource_java","1"
"playbacktests.src.androidTest.java.com.google.android.exoplayer2.playbacktests.gts.DashWidevineOfflineTest_java","1"
"extensions.cast.src.test.java.com.google.android.exoplayer2.ext.cast.CastTimelineTrackerTest_java","1"
"library.core.src.test.java.com.google.android.exoplayer2.extractor.wav.WavExtractorTest_java","1"
"extensions.ffmpeg.src.main.java.com.google.android.exoplayer2.ext.ffmpeg.FfmpegLibrary_java","1"
"extensions.cast.src.main.java.com.google.android.exoplayer2.ext.cast.CastTimeline_java","1"
"library.smoothstreaming.src.main.java.com.google.android.exoplayer2.source.smoothstreaming.SsMediaSource_java","1"
"testdata.src.test.assets.subrip.typical_missing_timecode","1"
"library.core.src.test.assets.subrip.typical_missing_timecode","1"
"extensions.ffmpeg.README_md","1"
"testdata.src.test.assets.subrip.typical_negative_timestamps","1"
"library.core.src.main.java.com.google.android.exoplayer2.Renderer_java","1"
"library.extractor.src.main.java.com.google.android.exoplayer2.extractor.mp4.AtomParsers_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DrmSessionEventListener_java","1"
"library.core.src.test.assets.subrip.typical_with_byte_order_mark","1"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.DashMediaSource_java","1"
"library.core.src.test.assets.subrip.typical_missing_sequence","1"
"library.core.src.main.java.com.google.android.exoplayer2.source.CompositeMediaSource_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.metadata.id3.Id3Decoder_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.ts.DefaultTsPayloadReaderFactory_java","1"
"testutils.src.main.java.com.google.android.exoplayer2.testutil.StubExoPlayer_java","1"
"library.core.src.test.assets.mkv.full_blocks_mkv_1_dump","1"
"extensions.ffmpeg.src.main.jni.Android_mk","1"
"extensions.opus.README_md","1"
"library.extractor.src.main.java.com.google.android.exoplayer2.extractor.mp4.FragmentedMp4Extractor_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.source.chunk.ContainerMediaChunk_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.decoder.CryptoInfo_java","1"
"library.extractor.src.main.java.com.google.android.exoplayer2.extractor.ts.H264Reader_java","1"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.manifest.DashManifestParser_java","1"
"library.core.src.test.assets.subrip.typical_extra_blank_line","1"
"extensions.cast.src.main.java.com.google.android.exoplayer2.ext.cast.CastUtils_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DrmInitData_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.DefaultRenderersFactory_java","1"
"library.core.src.test.java.com.google.android.exoplayer2.extractor.mp4.FragmentedMp4ExtractorTest_java","1"
"library.ui.src.main.java.com.google.android.exoplayer2.ui.DefaultTimeBar_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.mediacodec.DedicatedThreadAsyncMediaCodecAdapter_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.mediacodec.MultiLockAsynchMediaCodecAdapter_java","1"
"library.core.src.test.assets.mkv.full_blocks_mkv_3_dump","1"
"testdata.src.test.assets.subrip.typical","1"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DefaultDrmSessionEventListener_java","1"
"library.core.src.test.assets.mkv.full_blocks_mkv_2_dump","1"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DrmSession_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.upstream.cache.SimpleCache_java","1"
"extensions.opus.src.main.jni.Application_mk","1"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp4.FragmentedMp4Extractor_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.video.VideoListener_java","1"
